村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Subdivision - Agri.,Subdivision - Misc.,Subdivision - Service,Division2,Subdivision - Household,Unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0670,北程庄村志,粮食总产量 Total Grain Output,,,,,,,公斤 kilograms,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,141585,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0671,顾家村志,总产值 Gross Output Value,总 Total,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5430,n/a,n/a,n/a,n/a
0671,顾家村志,总产值 Gross Output Value,种植业 Agriculture,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,160,n/a,n/a,n/a,n/a
0671,顾家村志,总产值 Gross Output Value,副业 Miscellaneous,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,70,n/a,n/a,n/a,n/a
0671,顾家村志,总产值 Gross Output Value,第二产业 Secondary Industry,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5200,n/a,n/a,n/a,n/a
0671,顾家村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2280,3200,n/a,n/a,n/a
0671,顾家村志,粮食总产量 Total Grain Output,,,,,,,万斤 10K jin,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39,26,n/a,16,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,n/a,n/a,120,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,200,n/a,n/a,n/a,n/a
0671,顾家村志,人均收入 Per Capita Income,,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,300,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,总 Total,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.4,18.5,n/a,n/a,n/a,n/a,23.6,n/a,n/a,n/a,n/a,36,n/a,n/a,n/a,n/a,54.5,n/a,n/a,n/a,n/a,147.2,n/a,n/a,n/a,n/a,1051,1201,1650,2305,2383,2882,3500,6438,16518,19066,28488,29100,44239,50466,50786,52379,45715,54500,60530,67000,79000,91310,107112,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,第一产业 Raw Materials,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.7,17.6,n/a,n/a,n/a,n/a,18.4,n/a,n/a,n/a,n/a,23.6,n/a,n/a,n/a,n/a,24,n/a,n/a,n/a,n/a,32.8,n/a,n/a,n/a,n/a,66.6,71,94,201,333,426,593,311,126,622,714,410,1332,380,1464,1200,718,158,150,425,1100,1310,1712,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,种植业 Agriculture,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19.8,17.3,n/a,n/a,n/a,n/a,17.9,n/a,n/a,n/a,n/a,22.7,22.5,18.6,23.1,23.6,23.7,27.7,26.7,27.8,31.9,32.4,34.6,36.4,49.5,45.8,56.1,56.3,72.2,91,135.6,79.5,104.1,118.1,109,360,565,366,1217,290,873.9,920,600,120,150,303,595,810,1112,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,种植业 Agriculture,蔬菜 Vegetables,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.5,13.1,n/a,n/a,n/a,n/a,12.3,n/a,n/a,n/a,n/a,13.6,13.1,13.6,12.4,14.4,14.7,15.2,18.4,18.8,23.1,24,27.1,28,35.6,34.9,43.1,30.9,35.5,40.8,59.7,50.3,55.7,58.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,种植业 Agriculture,水果 Fruit,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,0.3,n/a,n/a,n/a,n/a,0.6,n/a,n/a,n/a,n/a,1,1,0.8,1.4,1.1,1.6,3.9,2.7,5.7,5.3,5.2,5.3,7.3,8.4,9.2,11.1,10.4,16.1,17.8,21.8,13.9,17.2,17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,种植业 Agriculture,粮食 Grain,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.9,3.9,n/a,n/a,n/a,n/a,4.9,n/a,n/a,n/a,n/a,8.1,8.4,4.2,9.3,8.1,7.4,8.6,5.6,3.3,3.5,3.2,2.2,1.1,1.6,1.7,1.9,3.2,3.7,4,1.6,3.8,4.4,3.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,林业 Forestry,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,0.3,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,0.2,0.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a,n/a,n/a,n/a,90,500,45,n/a,n/a,n/a,122,505,500,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,牧业 Animal Husbandry,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.8,n/a,n/a,n/a,n/a,n/a,0.4,n/a,n/a,n/a,n/a,n/a,0.4,0.3,0.1,0.3,0.3,0.3,0.3,0.2,n/a,0.4,0.6,0.1,7.8,2.7,10.5,15,21.9,109.7,197.4,346.8,488.5,192.3,8.8,262.4,149,44,115,n/a,90,235,118,38.2,n/a,n/a,n/a,n/a,600,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,副业 Miscellaneous,,运输业 Shipping,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.9,4.8,6.8,7.7,10.6,5.1,6.2,5.9,18.9,19.4,24,62.4,103.3,64.2,71.1,114.6,99.8,79.9,129.7,647.2,308,1201,2753.2,2780.7,3456,2371,5440,5020,6370,5000,5200,6500,7400,15000,2000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,副业 Miscellaneous,,建筑业 Construction,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.9,31,242.9,291.5,266.4,323.2,233,227.1,330,262.8,1294.6,1548.8,1588.4,2779,1632,1109,6488.8,7394,8301,84818,9671,12400,18049,16450,5000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,第二产业 Secondary Industry,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.1,n/a,n/a,n/a,n/a,62.7,n/a,n/a,n/a,n/a,846.3,982,1319,1864,1845,2310,2684,5209,11487,10391,13982,15338,14273,13026,20896,22983,24770,32353,36785,40400,51649,56650,53200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,第三产业 Service,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.7,0.9,n/a,n/a,n/a,n/a,5.2,n/a,n/a,n/a,n/a,12.4,n/a,n/a,n/a,n/a,22.4,n/a,n/a,n/a,n/a,51.7,n/a,n/a,n/a,n/a,138.1,148,237,240,205,146,223,918,4905,8053,13792,13352,28634,37060,28426,28196,20227,21989,23595,26175,26251,33350,52200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,第三产业 Service,,,商饮 Grocery,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5855,10609,10530,25176,34334,22660,22956,11308,16780,8019,8805,8904,17500,49000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,集体经济收入 Collective Economic Income,第三产业 Service,,,服务业 Hospitality and Service,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16,300,3,2,n/a,n/a,n/a,2427,n/a,10145,10610,9376,200,600,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2339,n/a,2339,n/a,2093,n/a,n/a,n/a,n/a,1809,n/a,n/a,n/a,n/a,1851,n/a,n/a,n/a,n/a,1771,n/a,n/a,n/a,n/a,1316,n/a,n/a,n/a,n/a,1166,n/a,n/a,n/a,n/a,937,n/a,n/a,n/a,n/a,835,830,1833,n/a,n/a,1538,1528,1147,1007,1133,1025,717,860,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,粮食总产量 Total Grain Output,,,,,,,吨 tons,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,254,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,287,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,人均收入 Per Capita Income,,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,89,n/a,n/a,82,98,112,135,184,170,254,318,329,544,629,907,1032,1179,1200,1850,1878,1880,2008,2615,3605,3680,4124,4524,4756,5232,5160,6000,6200,6400,6600,7200,7800,8951,10321,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0672,小南村志,人均居住面积 Per Capita Living Space,,,,,,,平方米 square meters,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,n/a,n/a,n/a,n/a,17.88,17.6,20.03,19.89,20.22,18.11,n/a,n/a,n/a,n/a,21.95,n/a,n/a,n/a,n/a,24.46,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0673,茶丰峡村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1023,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0674,歌山村志,集体经济收入 Collective Economic Income,总 Total,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,422955,n/a,461774,n/a,55560,n/a,n/a,80680,n/a,84039,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0674,歌山村志,集体经济收入 Collective Economic Income,第一产业 Raw Materials,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4039,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0674,歌山村志,粮食总产量 Total Grain Output,,,,,,,斤 jin,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,308100,n/a,n/a,n/a,n/a,n/a,n/a,477474,n/a,395800,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0674,歌山村志,人均收入 Per Capita Income,,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,433,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0674,歌山村志,人均居住面积 Per Capita Living Space,,,,,,,平方米 square meters,11.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.29,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0675,大京村志,人均收入 Per Capita Income,,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,n/a,n/a,n/a,n/a,n/a,n/a,502,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2280,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4488,n/a,n/a,n/a,n/a,8058,n/a,n/a,14261,n/a,n/a,19200,n/a,n/a,n/a
0675,大京村志,人均居住面积 Per Capita Living Space,,,,,,,平方米 square meters,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40,n/a,n/a,n/a,n/a,n/a,n/a
0676,南韩村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4230.1,n/a,n/a,n/a
0676,南韩村志,粮食总产量 Total Grain Output,,,,,,,斤 jin,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,841737,971785,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0677,北关村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,1259,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1359,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1340,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,856.03,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0677,北关村志,人均收入 Per Capita Income,,,,,,,元 yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0678,后孙密城村志,耕地面积 Cultivated Area,,,,,,,亩 mu,2244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1815,1815,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,955,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,955,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,930,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0678,后孙密城村志,粮食总产量 Total Grain Output,,,,,,,万斤 10K jin,40.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.28,18.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,92.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,92.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,195.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0678,后孙密城村志,人均收入 Per Capita Income,,,,,,,元 yuan,56.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,750,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5575,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0680,城北村志,集体经济收入 Collective Economic Income,总 Total,,,,,,万元 10K yuan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.51,7.52,6.93,8.11,11.25,11.91,14.88,19.30,18.37,16.38,18.05,17.51,20.52,18.99,21.68,21.33,26.00,27.18,26.85,62.02,65,189,164.3,197.8,234.3,339.3,403.8,499,611.4,1181.7,2534,3527.8,3930,4673,5779,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
0680,城北村志,耕地面积 Cultivated Area,,,,,,,亩 mu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1110,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1058,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,548,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
